filename,contract_type,contract_type_confidence,contract_type_explanation,contract_date,contract_date_confidence,contract_date_explanation,amendment_date,amendment_date_confidence,amendment_date_explanation,version_type,version_type_confidence,version_type_explanation,status,status_confidence,status_explanation,parties,parties_confidence,parties_explanation
ed88b8b8750a56ccbfc0d8a696f01415.txt,ISDA,99,"Document is titled '2002 MASTER AGREEMENT' by ISDA, indicating an ISDA Master Agreement.",2022-01-05,99,"The agreement is dated as of January 5, 2022, stated at the beginning of the document.",,100,No indication that this document is an amendment; it appears to be the initial master agreement.,INITIAL,95,"Document is the original 2002 Master Agreement dated January 5, 2022, indicating an initial contract.",EXECUTED,90,The document is presented as a finalized agreement with effective date and signatures implied; no draft language present.,"NextERa Energy Marketing, llc | Party A; U.S. ENERGY CORP. | Party B",98,"Parties are explicitly identified as 'NextERa Energy Marketing, llc' (Party A) and 'U.S. ENERGY CORP.' (Party B) at the start of the document."
eec40f43082b5be7b8e4abd67439c312.txt,ISDA,99,Document is titled 'ISDA MASTER AGREEMENT' and references ISDA terms and schedule.,2008-01-08,98,"Contract date explicitly stated as 'dated as of January 8, 2008'.",,100,No indication this document is an amendment; it is the initial master agreement.,INITIAL,99,"Document is the original ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"Document dated and parties have entered or anticipate entering transactions, indicating executed status.",KEYBANK NATIONAL ASSOCIATION | Party; GENERAL MARITIME CORPORATION | Party,95,Parties named as KEYBANK NATIONAL ASSOCIATION and GENERAL MARITIME CORPORATION entering into the agreement.
f1ef558d82025d98a9342e70028dbe81.txt,ISDA,99,"Document is titled '2002 Master Agreement' by ISDA, indicating an ISDA Master Agreement.",2010-06-09,99,"The agreement is dated as of June 9, 2010, stated explicitly in the text.",,100,No indication that this document is an amendment; it is the original master agreement.,INITIAL,99,"Document is the original 2002 Master Agreement, indicating initial contract.",EXECUTED,95,"Document is labeled 'Execution Copy' and dated, indicating executed status.","CITIBANK, N.A | Party A; FEDERATED INVESTORS, INC. | Party B",99,"Parties are explicitly named as CITIBANK, N.A (Party A) and FEDERATED INVESTORS, INC. (Party B)."
f3bb392f8a865d92bc537d1ce21f5b2d.txt,ISDA,99,"Document is titled '2002 MASTER AGREEMENT' by ISDA, referencing Schedule and Confirmations, indicating an ISDA Master Agreement.",2014-12-17,99,"The agreement is dated as of December 17, 2014, stated at the beginning of the document.",,100,No indication that this document is an amendment; it is the original master agreement.,INITIAL,99,"Document is the initial 2002 Master Agreement, not an amendment or restated version.",EXECUTED,90,"Document is dated and presented as an executed agreement, no indication it is draft.","BANK OF AMERICA, N.A. | Party; BOOZ ALLEN HAMILTON INC. | Party",95,"Parties are explicitly named as BANK OF AMERICA, N.A. and BOOZ ALLEN HAMILTON INC. with no specific roles beyond contracting parties."
f42531b34d1157e7a0ab60662d17bf4b.txt,ISDA,99,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swaps and Derivatives Association, indicating it is an ISDA Master Agreement.",2018-05-01,98,"The agreement is dated as of May 1, 2018, which is the main contract date.",,100,No amendment date is mentioned; this is the initial master agreement document.,INITIAL,99,"The document is an initial ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,The document is labeled 'Execution Version' indicating it is an executed contract.,"EDF TRADING NORTH AMERICA, LLC; SUMMER ENERGY, LLC AND SUMMER ENERGY NORTHEAST, LLC | Party A; SUMMER ENERGY, LLC AND SUMMER ENERGY NORTHEAST, LLC | Party B (jointly and severally together)",95,"Parties are explicitly named as EDF Trading North America, LLC and Summer Energy, LLC and Summer Energy Northeast, LLC with roles Party A and Party B (jointly and severally together)."
f649a6f4b9bd5b7dad774f75be633a44.txt,ISDA,95,Document is titled 'THIRTEENTH AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT' indicating it is an ISDA Master Agreement amendment.,2021-02-11,99,"The amendment is entered into as of February 11, 2021, stated as the effective date of this amendment.",2021-02-11,99,"This document is the Thirteenth Amendment dated February 11, 2021, so amendment date is the same.",AMENDMENT,99,Document is explicitly titled as a 'Thirteenth Amendment' to the ISDA Master Agreement.,EXECUTED,90,"Document is labeled 'Execution Version' and refers to effective date and executed conditions, indicating executed status.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A",98,Parties explicitly named as Party A and Party B in the amendment text.
f8d899c06aab5d53add0c799ec85f966.txt,ISDA,99,Document is an amendment to an ISDA Master Agreement as stated in the title and text.,2011-05-20,98,"The amendment is dated as of May 20, 2011, which is the main date associated with this document.",2011-05-20,98,"This document is an amendment dated May 20, 2011, so the amendment date matches the contract date.",AMENDMENT,99,The document is titled 'AMENDMENT TO ISDA MASTER AGREEMENT' indicating it is an amendment.,EXECUTED,95,"The document includes executed signatures with dates, indicating it is an executed version.",SUNTRUST BANK | Party A; WRIGHT EXPRESS CORPORATION | Party B,99,Parties are explicitly named as SUNTRUST BANK (Party A) and WRIGHT EXPRESS CORPORATION (Party B) in the document.
f9cc53ee2cfc5520a38593916864b771.txt,ISDA,99,"The document is titled '2002 MASTER AGREEMENT' by International Swaps and Derivatives Association, Inc., indicating it is an ISDA Master Agreement.",2017-07-12,99,"The agreement is dated as of July 12, 2017, stated at the beginning of the document.",,100,No amendment date is mentioned; this appears to be the initial master agreement document.,INITIAL,99,"The document is the original 2002 Master Agreement dated July 12, 2017, indicating it is the initial contract.",EXECUTED,95,"The document is dated and signed by parties, indicating an executed agreement rather than draft.","JPMORGAN CHASE BANK, N.A. | Party A; CMF TT II, LLC | Party B",99,"Parties are explicitly named as JPMORGAN CHASE BANK, N.A. (Party A) and CMF TT II, LLC (Party B) in the document."
fa7d4cf3ef53539285557025063f9d79.txt,ISDA,95,"Document is an amendment to a First Lien ISDA 2002 Master Agreement, referencing schedule and CSA terms.",2022-03-25,99,"Amendment entered into as of March 25, 2022, stated in the opening paragraph.",2022-03-25,99,"This document is an amendment dated March 25, 2022.",AMENDMENT,99,Document is titled 'Twenty-First Amendment' indicating it is an amendment.,EXECUTED,95,Document is an 'Execution Version' with signatures from authorized officers.,"U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A",99,Parties explicitly named as Party A and Party B in the amendment.
fa99d30bb3625bfa84995e303ef07610.txt,ISDA,95,"Document is an amendment to an ISDA Master Agreement, referencing the Master Agreement and Schedule.",2013-10-23,99,"Amendment is dated October 23, 2013 as stated in the first paragraph.",2013-10-23,99,"This document is an amendment dated October 23, 2013.",AMENDMENT,99,Document is titled 'AMENDMENT' and amends the ISDA Master Agreement and Schedule.,EXECUTED,90,Document includes signature blocks with signatures indicating executed status.,"BANK OF AMERICA, N.A. | Party A; HEARTLAND PAYMENT SYSTEMS, INC. | Party B",99,Parties are explicitly named as Party A and Party B with their legal names at the beginning of the document.
fb19c4204c355742926f8e6cd348f7fe.txt,GUARANTEE,100,Document is a guarantee agreement by Morgan Stanley guaranteeing payment under an ISDA Master Agreement.,2011-12-22,100,Date at the top of the letter and signature date of the guarantee.,,100,Document is not an amendment but a guarantee agreement.,INITIAL,100,"Document is an initial guarantee agreement, not an amendment or restatement.",EXECUTED,100,"Document is signed and dated, indicating executed status.",TILES TRUST NO. 2005-1 | Counterparty; Morgan Stanley Capital Services LLC | Obligor; Morgan Stanley | Guarantor,100,"Parties explicitly named with roles: Counterparty, Obligor, and Guarantor."
fbe65b7a21a254b0b4db2986ccc787d9.txt,ISDA,99,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, indicating it is an ISDA Master Agreement.",2005-10-01,80,"The contract date is given as 'dated as of October ...., ..2005'. The exact day is missing, so the first day of October 2005 is assumed with moderate confidence.",,100,No amendment date is mentioned; this is the initial master agreement document.,INITIAL,99,"The document is the original ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The agreement is presented as a dated executed master agreement, indicating it is executed rather than draft.",Brown Brothers Harriman & Co | Party; Met-Pro Corporation | Party,95,"The parties named are Brown Brothers Harriman & Co and Met-Pro Corporation, identified as parties to the agreement."
fca7233ea8a65f26932112f6dccf4d83.txt,ISDA,95,"Document is an amendment to the First Lien ISDA 2002 Master Agreement, indicating it is an ISDA Master Agreement.",2022-05-09,99,"The amendment is entered into as of May 9, 2022, which is the effective date of this document.",2022-05-09,99,"This document is an amendment dated May 9, 2022, so the amendment date matches the contract date.",AMENDMENT,99,Document is titled 'Twenty-Third Amendment' indicating it is an amendment.,EXECUTED,95,"Document is an 'Execution Version' with signatures from authorized officers, indicating executed status.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A; PAR PETROLEUM, LLC | Guarantor; MCCHORD PIPELINE CO. | Guarantor",95,"Parties explicitly named with roles: Party A, Party B, and Guarantors."
fcc5761eafc15f889d9bb2d28a4098a7.txt,ISDA,95,"The document is a Schedule to the 2002 ISDA Master Agreement, indicating it is part of an ISDA Master Agreement.",2017-07-12,98,"The contract date is explicitly stated as July 12, 2017 in the document heading.",,100,"No amendment date is specified; the document is a Schedule to the initial ISDA Master Agreement dated July 12, 2017.",INITIAL,90,"The document is a Schedule to the 2002 ISDA Master Agreement dated July 12, 2017, indicating it is part of the initial contract.",EXECUTED,85,"The document is presented as an executed Schedule to the ISDA Master Agreement, indicating it is not a draft.","JPMorgan Chase Bank, N.A. | Party A; CMF Aspect Master Fund L.P. | Party B",99,"Parties are explicitly named as JPMorgan Chase Bank, N.A. (Party A) and CMF Aspect Master Fund L.P. (Party B) in the document."
fd6d2e764d4b514a8ed3f1af461e1e41.txt,ISDA,95,"The document is a Schedule to the 2002 ISDA Master Agreement, indicating it is part of an ISDA Master Agreement.",2017-07-12,99,"The contract date is explicitly stated as July 12, 2017 in the document title.",,100,"The document is a Schedule to the ISDA Master Agreement, not an amendment, so no amendment date applies.",INITIAL,90,"The document is a Schedule to the 2002 ISDA Master Agreement dated July 12, 2017, indicating it is part of the initial contract rather than an amendment or restatement.",EXECUTED,85,"The document refers to executed agreements and delivery of executed originals, indicating the contract is executed.","JPMorgan Chase Bank, N.A. | Party A; CMF Aspect Master Fund L.P. | Party B",98,"The parties are clearly identified as JPMorgan Chase Bank, N.A. (Party A) and CMF Aspect Master Fund L.P. (Party B) in the document."
fda2ebf28fa8520c99b6cb5f7a88bb0f.txt,ISDA,99,"Document is titled 'ISDA Master Agreement' and references schedule and confirmations, consistent with ISDA Master Agreement.",2018-02-21,99,"Contract date explicitly stated as 'dated as of February 21, 2018'.",,100,No indication that this document is an amendment; it is the original master agreement.,INITIAL,99,"Document is the initial ISDA Master Agreement, not an amendment or restated version.",EXECUTED,95,"Document is dated and signed by parties, indicating executed status rather than draft.","EDF Energy Services, LLC | Party A; Summer Energy Northeast, LLC (formerly: REP Energy, LLC) | Party B",98,"Parties explicitly named as 'EDF Energy Services, LLC' and 'Summer Energy Northeast, LLC (formerly: REP Energy, LLC)' with roles Party A and Party B."
